2.9262,5.2381,0
3.7693,4.6682,0
4.504,3.964,0
5.1092,3.1458,0
5.5673,2.2371,0
5.8653,1.2641,0
5.9946,0.25465,0
5.9514,-0.76211,0
5.737,-1.7569,0
5.3576,-2.7012,0
4.824,-3.5678,0
4.1516,-4.3317,0
3.3598,-4.9711,0
2.4714,-5.4674,0
1.5119,-5.8064,0
0.50884,-5.9784,0
-0.50884,-5.9784,0
-1.5119,-5.8064,0
-2.4714,-5.4674,0
-3.3598,-4.9711,0
-4.1516,-4.3317,0
-4.824,-3.5678,0
-5.3576,-2.7012,0
-5.737,-1.7569,0
-5.9514,-0.76211,0
-5.9946,0.25465,0
-5.8653,1.2641,0
-5.5673,2.2371,0
-5.1092,3.1458,0
-4.504,3.964,0
-3.7693,4.6682,0
-2.9262,5.2381,0
-1.9988,5.6573,0
-1.014,5.9137,0
-1.4696e-15,6,0
0,6.5,0
1.0168,6.42,0
2.0086,6.1819,0
2.9509,5.7915,0
3.8206,5.2586,0
4.5962,4.5962,0
5.2586,3.8206,0
5.7915,2.9509,0
6.1819,2.0086,0
6.42,1.0168,0
6.5,3.9801e-16,0
6.42,-1.0168,0
6.1819,-2.0086,0
5.7915,-2.9509,0
5.2586,-3.8206,0
4.5962,-4.5962,0
3.8206,-5.2586,0
2.9509,-5.7915,0
2.0086,-6.1819,0
1.0168,-6.42,0
7.9602e-16,-6.5,0
-1.0168,-6.42,0
-2.0086,-6.1819,0
-2.9509,-5.7915,0
-3.8206,-5.2586,0
-4.5962,-4.5962,0
-5.2586,-3.8206,0
-5.7915,-2.9509,0
-6.1819,-2.0086,0
-6.42,-1.0168,0
-6.5,-1.194e-15,0
-6.42,1.0168,0
-6.1819,2.0086,0
-5.7915,2.9509,0
-5.2586,3.8206,0
-4.5962,4.5962,0
-3.8206,5.2586,0
-2.9509,5.7915,0
-2.0086,6.1819,0
-1.0168,6.42,0
-1.592e-15,6.5,0
0,7,0
1.0192,6.9254,0
2.0167,6.7032,0
2.9712,6.3381,0
3.8624,5.838,0
4.6712,5.2134,0
5.3805,4.4777,0
5.9752,3.6466,0
6.4424,2.7377,0
6.7724,1.7705,0
6.958,0.7656,0
6.9953,-0.25565,0
6.8836,-1.2715,0
6.6251,-2.2602,0
6.2254,-3.2007,0
5.693,-4.073,0
5.0393,-4.8585,0
4.2782,-5.5405,0
3.4259,-6.1043,0
2.5006,-6.5381,0
1.522,-6.8325,0
0.51097,-6.9813,0
-0.51097,-6.9813,0
-1.522,-6.8325,0
-2.5006,-6.5381,0
-3.4259,-6.1043,0
-4.2782,-5.5405,0
-5.0393,-4.8585,0
-5.693,-4.073,0
-6.2254,-3.2007,0
-6.6251,-2.2602,0
-6.8836,-1.2715,0
-6.9953,-0.25565,0
-6.958,0.7656,0
-6.7724,1.7705,0
-6.4424,2.7377,0
-5.9752,3.6466,0
-5.3805,4.4777,0
-4.6712,5.2134,0
-3.8624,5.838,0
-2.9712,6.3381,0
-2.0167,6.7032,0
-1.0192,6.9254,0
-1.7145e-15,7,0
0,7.5,0
0.99965,7.4331,0
1.9815,7.2335,0
2.9279,6.9049,0
3.8221,6.453,0
4.6481,5.886,0
5.3912,5.2139,0
6.038,4.4488,0
6.5771,3.6044,0
6.9989,2.6956,0
7.2957,1.7387,0
7.4623,0.75072,0
7.4958,-0.25061,0
7.3955,-1.2475,0
7.1633,-2.2221,0
6.8032,-3.157,0
6.3217,-4.0356,0
5.7274,-4.8422,0
5.0309,-5.5624,0
4.2446,-6.1833,0
3.3826,-6.6939,0
2.4602,-7.085,0
1.4939,-7.3497,0
0.50094,-7.4833,0
-0.50094,-7.4833,0
-1.4939,-7.3497,0
-2.4602,-7.085,0
-3.3826,-6.6939,0
-4.2446,-6.1833,0
-5.0309,-5.5624,0
-5.7274,-4.8422,0
-6.3217,-4.0356,0
-6.8032,-3.157,0
-7.1633,-2.2221,0
-7.3955,-1.2475,0
-7.4958,-0.25061,0
-7.4623,0.75072,0
-7.2957,1.7387,0
-6.9989,2.6956,0
-6.5771,3.6044,0
-6.038,4.4488,0
-5.3912,5.2139,0
-4.6481,5.886,0
-3.8221,6.453,0
-2.9279,6.9049,0
-1.9815,7.2335,0
-0.99965,7.4331,0
-1.837e-15,7.5,0
0,8,0
1.0027,7.9369,0
1.9895,7.7487,0
2.945,7.4382,0
3.854,7.0105,0
4.7023,6.4721,0
5.4764,5.8317,0
6.1641,5.0994,0
6.7546,4.2866,0
7.2386,3.4062,0
7.6085,2.4721,0
7.8583,1.4991,0
7.9842,0.50232,0
7.9842,-0.50232,0
7.8583,-1.4991,0
7.6085,-2.4721,0
7.2386,-3.4062,0
6.7546,-4.2866,0
6.1641,-5.0994,0
5.4764,-5.8317,0
4.7023,-6.4721,0
3.854,-7.0105,0
2.945,-7.4382,0
1.9895,-7.7487,0
1.0027,-7.9369,0
-2.573e-15,-8,0
-1.0027,-7.9369,0
-1.9895,-7.7487,0
-2.945,-7.4382,0
-3.854,-7.0105,0
-4.7023,-6.4721,0
-5.4764,-5.8317,0
-6.1641,-5.0994,0
-6.7546,-4.2866,0
-7.2386,-3.4062,0
-7.6085,-2.4721,0
-7.8583,-1.4991,0
-7.9842,-0.50232,0
-7.9842,0.50232,0
-7.8583,1.4991,0
-7.6085,2.4721,0
-7.2386,3.4062,0
-6.7546,4.2866,0
-6.1641,5.0994,0
-5.4764,5.8317,0
-4.7023,6.4721,0
-3.854,7.0105,0
-2.945,7.4382,0
-1.9895,7.7487,0
-1.0027,7.9369,0
5.146e-15,8,0
0,8.5,0
1.0053,8.4403,0
1.9965,8.2622,0
2.9597,7.9681,0
3.8813,7.5621,0
4.7485,7.0499,0
5.549,6.4388,0
6.2716,5.7374,0
6.9061,4.9553,0
7.4437,4.1037,0
7.8769,3.1945,0
8.1994,2.2405,0
8.4068,1.255,0
8.4963,0.25188,0
8.4664,-0.75477,0
8.3177,-1.7508,0
8.0523,-2.7223,0
7.6738,-3.6556,0
7.1876,-4.5375,0
6.6005,-5.3557,0
5.9207,-6.0988,0
5.1578,-6.7563,0
4.3225,-7.3189,0
3.4265,-7.7787,0
2.4825,-8.1294,0
1.5036,-8.366,0
0.50355,-8.4851,0
-0.50355,-8.4851,0
-1.5036,-8.366,0
-2.4825,-8.1294,0
-3.4265,-7.7787,0
-4.3225,-7.3189,0
-5.1578,-6.7563,0
-5.9207,-6.0988,0
-6.6005,-5.3557,0
-7.1876,-4.5375,0
-7.6738,-3.6556,0
-8.0523,-2.7223,0
-8.3177,-1.7508,0
-8.4664,-0.75477,0
-8.4963,0.25188,0
-8.4068,1.255,0
-8.1994,2.2405,0
-7.8769,3.1945,0
-7.4437,4.1037,0
-6.9061,4.9553,0
-6.2716,5.7374,0
-5.549,6.4388,0
-4.7485,7.0499,0
-3.8813,7.5621,0
-2.9597,7.9681,0
-1.9965,8.2622,0
-1.0053,8.4403,0
-2.0819e-15,8.5,0
0,9,0
1.0077,8.9434,0
2.0027,8.7744,0
2.9725,8.4949,0
3.905,8.1087,0
4.7883,7.6205,0
5.6114,7.0365,0
6.364,6.364,0
7.0365,5.6114,0
7.6205,4.7883,0
8.1087,3.905,0
8.4949,2.9725,0
8.7744,2.0027,0
8.9434,1.0077,0
9,5.5109e-16,0
8.9434,-1.0077,0
8.7744,-2.0027,0
8.4949,-2.9725,0
8.1087,-3.905,0
7.6205,-4.7883,0
7.0365,-5.6114,0
6.364,-6.364,0
5.6114,-7.0365,0
4.7883,-7.6205,0
3.905,-8.1087,0
2.9725,-8.4949,0
2.0027,-8.7744,0
1.0077,-8.9434,0
1.1022e-15,-9,0
-1.0077,-8.9434,0
-2.0027,-8.7744,0
-2.9725,-8.4949,0
-3.905,-8.1087,0
-4.7883,-7.6205,0
-5.6114,-7.0365,0
-6.364,-6.364,0
-7.0365,-5.6114,0
-7.6205,-4.7883,0
-8.1087,-3.905,0
-8.4949,-2.9725,0
-8.7744,-2.0027,0
-8.9434,-1.0077,0
-9,-1.6533e-15,0
-8.9434,1.0077,0
-8.7744,2.0027,0
-8.4949,2.9725,0
-8.1087,3.905,0
-7.6205,4.7883,0
-7.0365,5.6114,0
-6.364,6.364,0
-5.6114,7.0365,0
-4.7883,7.6205,0
-3.905,8.1087,0
-2.9725,8.4949,0
-2.0027,8.7744,0
-1.0077,8.9434,0
-2.2044e-15,9,0
0,9.5,0
1.0098,9.4462,0
2.0081,9.2853,0
2.9837,9.0193,0
3.9255,8.651,0
4.8228,8.1848,0
5.6655,7.6258,0
6.444,6.9804,0
7.1494,6.2559,0
7.7739,5.4605,0
8.3102,4.6032,0
8.7525,3.6938,0
9.0955,2.7426,0
9.3355,1.7602,0
9.4697,0.75797,0
9.4966,-0.25289,0
9.416,-1.2609,0
9.2286,-2.2546,0
8.9367,-3.2228,0
8.5435,-4.1544,0
8.0535,-5.039,0
7.4722,-5.8665,0
6.8063,-6.6275,0
6.0633,-7.3134,0
5.2516,-7.9165,0
4.3804,-8.4298,0
3.4595,-8.8477,0
2.4995,-9.1653,0
1.5111,-9.379,0
0.50561,-9.4865,0
-0.50561,-9.4865,0
-1.5111,-9.379,0
-2.4995,-9.1653,0
-3.4595,-8.8477,0
-4.3804,-8.4298,0
-5.2516,-7.9165,0
-6.0633,-7.3134,0
-6.8063,-6.6275,0
-7.4722,-5.8665,0
-8.0535,-5.039,0
-8.5435,-4.1544,0
-8.9367,-3.2228,0
-9.2286,-2.2546,0
-9.416,-1.2609,0
-9.4966,-0.25289,0
-9.4697,0.75797,0
-9.3355,1.7602,0
-9.0955,2.7426,0
-8.7525,3.6938,0
-8.3102,4.6032,0
-7.7739,5.4605,0
-7.1494,6.2559,0
-6.444,6.9804,0
-5.6655,7.6258,0
-4.8228,8.1848,0
-3.9255,8.651,0
-2.9837,9.0193,0
-2.0081,9.2853,0
-1.0098,9.4462,0
-2.3268e-15,9.5,0
0,10,0
1.0117,9.9487,0
2.013,9.7953,0
2.9936,9.5414,0
3.9436,9.1896,0
4.853,8.7435,0
5.7127,8.2076,0
6.5137,7.5876,0
7.2479,6.8897,0
7.9078,6.1211,0
8.4864,5.2896,0
8.978,4.4039,0
9.3775,3.4731,0
9.6808,2.5065,0
9.8847,1.5143,0
9.9872,0.50649,0
9.9872,-0.50649,0
9.8847,-1.5143,0
9.6808,-2.5065,0
9.3775,-3.4731,0
8.978,-4.4039,0
8.4864,-5.2896,0
7.9078,-6.1211,0
7.2479,-6.8897,0
6.5137,-7.5876,0
5.7127,-8.2076,0
4.853,-8.7435,0
3.9436,-9.1896,0
2.9936,-9.5414,0
2.013,-9.7953,0
1.0117,-9.9487,0
1.2246e-15,-10,0
-1.0117,-9.9487,0
-2.013,-9.7953,0
-2.9936,-9.5414,0
-3.9436,-9.1896,0
-4.853,-8.7435,0
-5.7127,-8.2076,0
-6.5137,-7.5876,0
-7.2479,-6.8897,0
-7.9078,-6.1211,0
-8.4864,-5.2896,0
-8.978,-4.4039,0
-9.3775,-3.4731,0
-9.6808,-2.5065,0
-9.8847,-1.5143,0
-9.9872,-0.50649,0
-9.9872,0.50649,0
-9.8847,1.5143,0
-9.6808,2.5065,0
-9.3775,3.4731,0
-8.978,4.4039,0
-8.4864,5.2896,0
-7.9078,6.1211,0
-7.2479,6.8897,0
-6.5137,7.5876,0
-5.7127,8.2076,0
-4.853,8.7435,0
-3.9436,9.1896,0
-2.9936,9.5414,0
-2.013,9.7953,0
-1.0117,9.9487,0
-2.4493e-15,10,0
0,10.5,0
1.0134,10.451,0
2.0173,10.304,0
3.0024,10.062,0
3.9595,9.7248,0
4.8796,9.2973,0
5.7541,8.7829,0
6.5749,8.1866,0
7.3344,7.5138,0
8.0253,6.7708,0
8.6413,5.9647,0
9.1767,5.1028,0
9.6263,4.1933,0
9.9861,3.2447,0
10.253,2.2657,0
10.423,1.2656,0
10.497,0.25372,0
10.472,-0.76057,0
10.35,-1.7677,0
10.131,-2.7584,0
9.8177,-3.7234,0
9.4125,-4.6535,0
8.9194,-5.5402,0
8.3431,-6.3752,0
7.6888,-7.1507,0
6.9628,-7.8594,0
6.1717,-8.4947,0
5.3231,-9.0507,0
4.4247,-9.5222,0
3.485,-9.9048,0
2.5128,-10.195,0
1.5171,-10.39,0
0.50729,-10.488,0
-0.50729,-10.488,0
-1.5171,-10.39,0
-2.5128,-10.195,0
-3.485,-9.9048,0
-4.4247,-9.5222,0
-5.3231,-9.0507,0
-6.1717,-8.4947,0
-6.9628,-7.8594,0
-7.6888,-7.1507,0
-8.3431,-6.3752,0
-8.9194,-5.5402,0
-9.4125,-4.6535,0
-9.8177,-3.7234,0
-10.131,-2.7584,0
-10.35,-1.7677,0
-10.472,-0.76057,0
-10.497,0.25372,0
-10.423,1.2656,0
-10.253,2.2657,0
-9.9861,3.2447,0
-9.6263,4.1933,0
-9.1767,5.1028,0
-8.6413,5.9647,0
-8.0253,6.7708,0
-7.3344,7.5138,0
-6.5749,8.1866,0
-5.7541,8.7829,0
-4.8796,9.2973,0
-3.9595,9.7248,0
-3.0024,10.062,0
-2.0173,10.304,0
-1.0134,10.451,0
-2.5718e-15,10.5,0
0,11,0
1.0003,10.954,0
1.9923,10.818,0
2.9678,10.592,0
3.9187,10.278,0
4.8371,9.8794,0
5.7154,9.3986,0
6.5464,8.8399,0
7.3231,8.208,0
8.0392,7.5081,0
8.6886,6.7459,0
9.2661,5.9279,0
9.7667,5.0607,0
10.186,4.1516,0
10.522,3.2081,0
10.77,2.238,0
10.929,1.2494,0
10.997,0.2504,0
10.974,-0.75067,0
10.861,-1.7455,0
10.657,-2.7259,0
10.365,-3.6837,0
9.987,-4.6109,0
9.5263,-5.5,0
8.9867,-6.3435,0
8.3726,-7.1344,0
7.6891,-7.8662,0
6.942,-8.5328,0
6.1373,-9.1287,0
5.2817,-9.649,0
4.3824,-10.089,0
3.4468,-10.446,0
2.4826,-10.716,0
1.4978,-10.898,0
0.50066,-10.989,0
-0.50066,-10.989,0
-1.4978,-10.898,0
-2.4826,-10.716,0
-3.4468,-10.446,0
-4.3824,-10.089,0
-5.2817,-9.649,0
-6.1373,-9.1287,0
-6.942,-8.5328,0
-7.6891,-7.8662,0
-8.3726,-7.1344,0
-8.9867,-6.3435,0
-9.5263,-5.5,0
-9.987,-4.6109,0
-10.365,-3.6837,0
-10.657,-2.7259,0
-10.861,-1.7455,0
-10.974,-0.75067,0
-10.997,0.2504,0
-10.929,1.2494,0
-10.77,2.238,0
-10.522,3.2081,0
-10.186,4.1516,0
-9.7667,5.0607,0
-9.2661,5.9279,0
-8.6886,6.7459,0
-8.0392,7.5081,0
-7.3231,8.208,0
-6.5464,8.8399,0
-5.7154,9.3986,0
-4.8371,9.8794,0
-3.9187,10.278,0
-2.9678,10.592,0
-1.9923,10.818,0
-1.0003,10.954,0
-2.6942e-15,11,0
0,11.5,0
1.0023,11.456,0
1.997,11.325,0
2.9764,11.108,0
3.9332,10.806,0
4.8601,10.423,0
5.75,9.9593,0
6.5961,9.4202,0
7.3921,8.8095,0
8.1317,8.1317,0
8.8095,7.3921,0
9.4202,6.5961,0
9.9593,5.75,0
10.423,4.8601,0
10.806,3.9332,0
11.108,2.9764,0
11.325,1.997,0
11.456,1.0023,0
11.5,7.0417e-16,0
11.456,-1.0023,0
11.325,-1.997,0
11.108,-2.9764,0
10.806,-3.9332,0
10.423,-4.8601,0
9.9593,-5.75,0
9.4202,-6.5961,0
8.8095,-7.3921,0
8.1317,-8.1317,0
7.3921,-8.8095,0
6.5961,-9.4202,0
5.75,-9.9593,0
4.8601,-10.423,0
3.9332,-10.806,0
2.9764,-11.108,0
1.997,-11.325,0
1.0023,-11.456,0
1.4083e-15,-11.5,0
-1.0023,-11.456,0
-1.997,-11.325,0
-2.9764,-11.108,0
-3.9332,-10.806,0
-4.8601,-10.423,0
-5.75,-9.9593,0
-6.5961,-9.4202,0
-7.3921,-8.8095,0
-8.1317,-8.1317,0
-8.8095,-7.3921,0
-9.4202,-6.5961,0
-9.9593,-5.75,0
-10.423,-4.8601,0
-10.806,-3.9332,0
-11.108,-2.9764,0
-11.325,-1.997,0
-11.456,-1.0023,0
-11.5,-2.1125e-15,0
-11.456,1.0023,0
-11.325,1.997,0
-11.108,2.9764,0
-10.806,3.9332,0
-10.423,4.8601,0
-9.9593,5.75,0
-9.4202,6.5961,0
-8.8095,7.3921,0
-8.1317,8.1317,0
-7.3921,8.8095,0
-6.5961,9.4202,0
-5.75,9.9593,0
-4.8601,10.423,0
-3.9332,10.806,0
-2.9764,11.108,0
-1.997,11.325,0
-1.0023,11.456,0
-2.8167e-15,11.5,0
0,12,0
1.0041,11.958,0
2.0012,11.832,0
2.9843,11.623,0
3.9464,11.333,0
4.8808,10.963,0
5.781,10.516,0
6.6407,9.9951,0
7.4538,9.4043,0
8.2146,8.7476,0
8.9177,8.0296,0
9.5584,7.2552,0
10.132,6.4299,0
10.634,5.5596,0
11.062,4.6502,0
11.413,3.7082,0
11.683,2.7402,0
11.871,1.753,0
11.976,0.75349,0
11.997,-0.25131,0
11.934,-1.2543,0
11.787,-2.2486,0
11.558,-3.227,0
11.247,-4.1829,0
10.858,-5.1094,0
10.392,-6,0
9.8538,-6.8486,0
9.2462,-7.6491,0
8.5737,-8.396,0
7.841,-9.0839,0
7.0534,-9.7082,0
6.2163,-10.264,0
5.3356,-10.749,0
4.4175,-11.157,0
3.4684,-11.488,0
2.4949,-11.738,0
1.504,-11.905,0
0.50251,-11.989,0
-0.50251,-11.989,0
-1.504,-11.905,0
-2.4949,-11.738,0
-3.4684,-11.488,0
-4.4175,-11.157,0
-5.3356,-10.749,0
-6.2163,-10.264,0
-7.0534,-9.7082,0
-7.841,-9.0839,0
-8.5737,-8.396,0
-9.2462,-7.6491,0
-9.8538,-6.8486,0
-10.392,-6,0
-10.858,-5.1094,0
-11.247,-4.1829,0
-11.558,-3.227,0
-11.787,-2.2486,0
-11.934,-1.2543,0
-11.997,-0.25131,0
-11.976,0.75349,0
-11.871,1.753,0
-11.683,2.7402,0
-11.413,3.7082,0
-11.062,4.6502,0
-10.634,5.5596,0
-10.132,6.4299,0
-9.5584,7.2552,0
-8.9177,8.0296,0
-8.2146,8.7476,0
-7.4538,9.4043,0
-6.6407,9.9951,0
-5.781,10.516,0
-4.8808,10.963,0
-3.9464,11.333,0
-2.9843,11.623,0
-2.0012,11.832,0
-1.0041,11.958,0
-1.3597e-14,12,0
0,12.5,0
1.0058,12.459,0
2.0051,12.338,0
2.9914,12.137,0
3.9583,11.857,0
4.8996,11.5,0
5.809,11.068,0
6.6808,10.565,0
7.5093,9.993,0
8.289,9.3564,0
9.015,8.6591,0
9.6826,7.9056,0
10.287,7.1008,0
10.825,6.25,0
11.293,5.3587,0
11.688,4.4326,0
12.006,3.4777,0
12.247,2.5003,0
12.409,1.5067,0
12.49,0.50332,0
12.49,-0.50332,0
12.409,-1.5067,0
12.247,-2.5003,0
12.006,-3.4777,0
11.688,-4.4326,0
11.293,-5.3587,0
10.825,-6.25,0
10.287,-7.1008,0
9.6826,-7.9056,0
9.015,-8.6591,0
8.289,-9.3564,0
7.5093,-9.993,0
6.6808,-10.565,0
5.809,-11.068,0
4.8996,-11.5,0
3.9583,-11.857,0
2.9914,-12.137,0
2.0051,-12.338,0
1.0058,-12.459,0
1.5308e-15,-12.5,0
-1.0058,-12.459,0
-2.0051,-12.338,0
-2.9914,-12.137,0
-3.9583,-11.857,0
-4.8996,-11.5,0
-5.809,-11.068,0
-6.6808,-10.565,0
-7.5093,-9.993,0
-8.289,-9.3564,0
-9.015,-8.6591,0
-9.6826,-7.9056,0
-10.287,-7.1008,0
-10.825,-6.25,0
-11.293,-5.3587,0
-11.688,-4.4326,0
-12.006,-3.4777,0
-12.247,-2.5003,0
-12.409,-1.5067,0
-12.49,-0.50332,0
-12.49,0.50332,0
-12.409,1.5067,0
-12.247,2.5003,0
-12.006,3.4777,0
-11.688,4.4326,0
-11.293,5.3587,0
-10.825,6.25,0
-10.287,7.1008,0
-9.6826,7.9056,0
-9.015,8.6591,0
-8.289,9.3564,0
-7.5093,9.993,0
-6.6808,10.565,0
-5.809,11.068,0
-4.8996,11.5,0
-3.9583,11.857,0
-2.9914,12.137,0
-2.0051,12.338,0
-1.0058,12.459,0
-3.0616e-15,12.5,0
0,13,0
1.0074,12.961,0
2.0087,12.844,0
2.998,12.65,0
3.9692,12.379,0
4.9166,12.034,0
5.8344,11.617,0
6.7171,11.13,0
7.5594,10.576,0
8.3562,9.9586,0
9.1028,9.2811,0
9.7947,8.5478,0
10.428,7.7631,0
10.998,6.9317,0
11.502,6.0586,0
11.937,5.149,0
12.3,4.2085,0
12.589,3.2427,0
12.803,2.2574,0
12.939,1.2585,0
12.998,0.25209,0
12.978,-0.75588,0
12.88,-1.7593,0
12.705,-2.7522,0
12.454,-3.7284,0
12.127,-4.6823,0
11.728,-5.608,0
11.258,-6.5,0
10.721,-7.3529,0
10.119,-8.1616,0
9.4559,-8.9211,0
8.7361,-9.6271,0
7.9638,-10.275,0
7.1436,-10.861,0
6.2805,-11.382,0
5.3795,-11.835,0
4.4463,-12.216,0
3.4862,-12.524,0
2.5053,-12.756,0
1.5092,-12.912,0
0.50408,-12.99,0
-0.50408,-12.99,0
-1.5092,-12.912,0
-2.5053,-12.756,0
-3.4862,-12.524,0
-4.4463,-12.216,0
-5.3795,-11.835,0
-6.2805,-11.382,0
-7.1436,-10.861,0
-7.9638,-10.275,0
-8.7361,-9.6271,0
-9.4559,-8.9211,0
-10.119,-8.1616,0
-10.721,-7.3529,0
-11.258,-6.5,0
-11.728,-5.608,0
-12.127,-4.6823,0
-12.454,-3.7284,0
-12.705,-2.7522,0
-12.88,-1.7593,0
-12.978,-0.75588,0
-12.998,0.25209,0
-12.939,1.2585,0
-12.803,2.2574,0
-12.589,3.2427,0
-12.3,4.2085,0
-11.937,5.149,0
-11.502,6.0586,0
-10.998,6.9317,0
-10.428,7.7631,0
-9.7947,8.5478,0
-9.1028,9.2811,0
-8.3562,9.9586,0
-7.5594,10.576,0
-6.7171,11.13,0
-5.8344,11.617,0
-4.9166,12.034,0
-3.9692,12.379,0
-2.998,12.65,0
-2.0087,12.844,0
-1.0074,12.961,0
-3.1841e-15,13,0
0,13.5,0
1.0089,13.462,0
2.0121,13.349,0
3.004,13.162,0
3.9792,12.9,0
4.9321,12.567,0
5.8574,12.163,0
6.75,11.691,0
7.6048,11.154,0
8.4171,10.555,0
